id,authors,description,number,rubygem_id,built_at,updated_at,summary,platform,created_at,indexed,prerelease,position,latest,full_name,licenses,size,requirements,required_ruby_version,sha256,metadata,required_rubygems_version,yanked_at,info_checksum,yanked_info_checksum,pusher_id,canonical_number,cert_chain,pusher_api_key_id,gem_platform,gem_full_name,spec_sha256
1952293,Masahito Suzuki,"A high-performance pure Ruby Red-Black Tree implementation. Features: O(1) key
lookup via hybrid hash index, O(log n) insert/delete, lazy Enumerator-based
range queries (lt/gt/between), nearest/prev/succ search, memory-efficient node
pooling, and MultiRBTree for duplicate keys with first/last value access.
",0.2.2,239220,1980-01-02 00:00:00,2026-01-14 06:11:06.154968,"A pure Ruby Red-Black Tree with O(1) lookup, range queries, and multi-value support",ruby,2026-01-14 06:11:05.57068,t,f,4,f,rbtree-ruby-0.2.2,"---
- MIT
",24064,"--- []
",>= 3.0.0,tl9nBGV+YsS7XjQkTSt9BD3sxMhVY1kGJdjYCbbH5og=,"""homepage_uri""=>""https://github.com/firelzrd/rbtree-ruby"", ""changelog_uri""=>""https://github.com/firelzrd/rbtree-ruby/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/firelzrd/rbtree-ruby""",>= 0,,6a6012c3e287cf46a97a42806452b8aa,,240799,0.2.2,,248484,ruby,rbtree-ruby-0.2.2,bMSrzPtpVOaBSthKn5W7Latb+NZadgw7YBH7BDXytFQ=
1952294,Den Meralpis,"A comprehensive Rails gem that provides DataTables integration with server-side processing, advanced filtering, and Stimulus controllers",0.3.1,238073,1980-01-02 00:00:00,2026-01-14 06:18:42.034372,Rails integration for DataTables with filters and remote data support,ruby,2026-01-14 06:18:41.344701,t,f,0,t,stimulus_rails_datatables-0.3.1,"---
- MIT
",55296,"--- []
",>= 3.0,zB//d/G4qDFhF8on3qt28lWpf2g6sq+HGHXH+z7z9I8=,"""homepage_uri""=>""https://github.com/denmarkmeralpis/stimulus_rails_datatables"", ""changelog_uri""=>""https://github.com/denmarkmeralpis/stimulus_rails_datatables/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://github.com/denmarkmeralpis/stimulus_rails_datatables/tree/main""",>= 0,,e319f585747481eba37eaece22ab9600,,103137,0.3.1,,242062,ruby,stimulus_rails_datatables-0.3.1,/XmhfVoO6iBf0KvIoqPf3T8HJSMvlmygBrQOd/7e8jk=
1952295,"Seam Labs, Inc.",SDK for the Seam API written in Ruby.,2.98.0,82407,2026-01-14 00:00:00,2026-01-14 06:24:20.082443,Seam Ruby SDK,ruby,2026-01-14 06:24:19.12358,t,f,3,f,seam-2.98.0,"---
- MIT
",31744,"--- []
",>= 3.1.0,FkZaroNzXlPpPHwshRNv7FclilvZTcxlfZncRUWJ1Lg=,"""github_repo""=>""git@github.com:seamapi/ruby-next.git"", ""homepage_uri""=>""https://github.com/seamapi/ruby-next"", ""changelog_uri""=>""https://github.com/seamapi/ruby-next/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/seamapi/ruby-next/issues"", ""source_code_uri""=>""https://github.com/seamapi/ruby-next""",>= 0,,21cc596d966e0e2a1b808bd553b6777f,,170422,2.98,,188052,ruby,seam-2.98.0,TcCgxhxdAi2wUmozjZfOJ17lo2FEzfKtqyHREW0nYQk=
1952296,Chef InSpec Team,Transport interface to talk to different backends.,3.16.0,43862,2026-01-14 00:00:00,2026-01-14 06:25:39.51355,Transport interface to talk to different backends.,ruby,2026-01-14 06:25:38.549546,t,f,0,t,train-3.16.0,"---
- Apache-2.0
",16896,"--- []
",>= 3.1.0,k3Jr6ECjhfAOLeMY9wdijCQNRNfwHt5lYSx2b4ZlQcY=,"""homepage_uri""=>""https://github.com/inspec/train"", ""changelog_uri""=>""https://github.com/inspec/train/blob/master/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/inspec/train/issues"", ""source_code_uri""=>""https://github.com/inspec/train""",>= 0,,b0c2ea88001b29ebffed64144d4ee759,,103972,3.16,,103452,ruby,train-3.16.0,E3AbZdHKdk/CYVnssTLhpWxVN+FbnHn8o/YgbytR7Fo=
1952297,Chef InSpec Team,A minimal Train with a backends for ssh and winrm.,3.16.0,172888,2026-01-14 00:00:00,2026-01-14 06:25:41.164626,Transport interface to talk to a selected set of backends.,ruby,2026-01-14 06:25:40.070131,t,f,0,t,train-core-3.16.0,"---
- Apache-2.0
",51200,"--- []
",>= 3.1.0,fcgZrsElM3/wduTJJ5Ir43pBqSkMNg3BuFW7xSKNSIg=,"""homepage_uri""=>""https://github.com/inspec/train"", ""changelog_uri""=>""https://github.com/inspec/train/blob/master/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/inspec/train/issues"", ""source_code_uri""=>""https://github.com/inspec/train""",>= 0,,3a618dacc41e9a508ff5eeeb5a8b4ce8,,103972,3.16,,103452,ruby,train-core-3.16.0,MumqLQKrYAxSlrhMo9YYLPOMSpy8JvxHzZjpYpSRBYw=
1952298,Stripe,The Sorbet typechecker binary,0.6.12887,183850,2026-01-14 00:00:00,2026-01-14 06:37:05.011807,A Typechecker for Ruby,aarch64-linux,2026-01-14 06:36:54.213412,t,f,2,f,sorbet-static-0.6.12887-aarch64-linux,"---
- Apache-2.0
",6563328,"--- []
",>= 3.0.0,57NYOyyN9WzAv+Ee7S71z0nAy353WpfW2+hCZUQ7ncg=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,5bbb746eef07342d38ebb43e819c7f77,,139035,0.6.12887,,237924,aarch64-linux,sorbet-static-0.6.12887-aarch64-linux,fBAJzPVg9xCT19b37i4GnF4f4clSkErxArCE0G29jwk=
1952299,Stripe,The Sorbet typechecker binary,0.6.12887,183850,2026-01-14 00:00:00,2026-01-14 06:37:16.125941,A Typechecker for Ruby,java,2026-01-14 06:37:07.615893,t,f,2,f,sorbet-static-0.6.12887-java,"---
- Apache-2.0
",21253632,"--- []
",>= 3.0.0,7ZgbxcpN2oMRhdC1GFC1UQSuPa1hgem91lxxa/N5G/g=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,492f07c85bfca6e66bfa9857fbad7135,,139035,0.6.12887,,237924,java,sorbet-static-0.6.12887-java,ZhEl1zKLIoe5wH3hS2C9icA0+4sKmLO64QkyUXJHa88=
1952300,Stripe,The Sorbet typechecker binary,0.6.12887,183850,2026-01-14 00:00:00,2026-01-14 06:37:24.955468,A Typechecker for Ruby,universal-darwin,2026-01-14 06:37:18.256489,t,f,2,f,sorbet-static-0.6.12887-universal-darwin,"---
- Apache-2.0
",14572032,"--- []
",>= 3.0.0,i0X+8qFTMA3KCDo4YtyHA9jRD2mbRuTZIJJ1yfy8K3k=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,ed57a09346b701c322a4d2dbf04d6af1,,139035,0.6.12887,,237924,universal-darwin,sorbet-static-0.6.12887-universal-darwin,fpIyg/2bmN0qe9zGZEIUVBx8Z8omZCaFpfOQPANpSV4=
1952301,Stripe,The Sorbet typechecker binary,0.6.12887,183850,2026-01-14 00:00:00,2026-01-14 06:37:33.480366,A Typechecker for Ruby,x86_64-linux,2026-01-14 06:37:26.454553,t,f,2,f,sorbet-static-0.6.12887-x86_64-linux,"---
- Apache-2.0
",6688768,"--- []
",>= 3.0.0,hhxTZtvMPkAfmCAcZ+81DB9DqZFOnXSSuOjvJV5PDHo=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,68d5ae5831d9213b5011c85c4fb6911b,,139035,0.6.12887,,237924,x86_64-linux,sorbet-static-0.6.12887-x86_64-linux,BwB0QOrEHZbaOomwzzKTEuQS3/ws1/RRa7/6yQvpm2Q=
1952302,Stripe,Sorbet's runtime type checking component,0.6.12887,183849,2026-01-14 00:00:00,2026-01-14 06:37:36.403881,Sorbet runtime,ruby,2026-01-14 06:37:34.553292,t,f,2,f,sorbet-runtime-0.6.12887,"---
- Apache-2.0
",88064,"--- []
",>= 3.0.0,1ZYGdvI8q6jyX5UkBwH22QHAf6/1MCIgn8cbLa5039s=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,6ee96314b62942220496cea90a44e523,,139035,0.6.12887,,237924,ruby,sorbet-runtime-0.6.12887,z8JsZJ4Tv4vDi9joeiuNbxKerLnl4KHQDQhAG8hIFUs=
1952303,Stripe,The main entrypoint for using Sorbet,0.6.12887,173920,2026-01-14 00:00:00,2026-01-14 06:37:39.706225,A Typechecker for Ruby,ruby,2026-01-14 06:37:37.413459,t,f,2,f,sorbet-0.6.12887,"---
- Apache-2.0
",37888,"--- []
",>= 3.0.0,3f8BAluGXjDOUGiI/1uV+L9Oohrre3WZsWysGUtLJXU=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,2dd4bb0a3670b94651fca491ac8fe959,,139035,0.6.12887,,237924,ruby,sorbet-0.6.12887,wH2PoarLIYymkXMFaUKmUXOe9j/g6H/5fRkaiaYPUuM=
1952304,Stripe,Sorbet static and runtime in one gem,0.6.12887,204870,2026-01-14 00:00:00,2026-01-14 06:37:43.232605,A Typechecker for Ruby,ruby,2026-01-14 06:37:40.896718,t,f,2,f,sorbet-static-and-runtime-0.6.12887,"---
- Apache-2.0
",4608,"--- []
",>= 3.0.0,61YveUzexvUw0g9kT6u8eoVMxBu5HtpQYyzdnGPnKss=,"""source_code_uri""=>""https://github.com/sorbet/sorbet""",>= 0,,5de0c1d27c9c9aa1a9b6c359dc4aa98f,,139035,0.6.12887,,237924,ruby,sorbet-static-and-runtime-0.6.12887,trnDXC5xIxhRWLrBVf+MFxWbelE08J2urE9iTHQBKGw=
1952305,ksss,RuboCop extension for RBS file.,1.9.0,230467,1980-01-02 00:00:00,2026-01-14 06:59:55.393526,RuboCop extension for RBS file.,ruby,2026-01-14 06:59:54.745595,t,f,1,t,rubocop-on-rbs-1.9.0,"---
- MIT
",28672,"--- []
",>= 3.2.0,Y6VLMo+20nIszQVaFR1IMP2M4BsoKCsNiKMgMK6wBmA=,"""homepage_uri""=>""https://github.com/ksss/rubocop-on-rbs"", ""changelog_uri""=>""https://github.com/ksss/rubocop-on-rbs"", ""source_code_uri""=>""https://github.com/ksss/rubocop-on-rbs"", ""rubygems_mfa_required""=>""true"", ""default_lint_roller_plugin""=>""RuboCop::RBS::Plugin""",>= 0,,ed9240006228865196c9a340420b3b88,,72380,1.9,,248068,ruby,rubocop-on-rbs-1.9.0,dIJnZ2COzG7Hh0Ala6smGllckaY/XaA5hvmX6Nb++7w=
1952306,Richard Kramer,"",1.0.31,237975,1980-01-02 00:00:00,2026-01-14 07:09:20.913141,Provides sorbet typed short-circuit monad.,ruby,2026-01-14 07:09:20.248281,t,f,3,f,sorbet_typed-short_circuit-1.0.31,"---
- GPL-3.0-or-later
",24576,"--- []
",">= 3.2, <= 4.0.1",QLTDhp7EMVTyu9jxl7ZVIn4QuP4YI8EGfYLdhk3Lsw4=,"""homepage_uri""=>""https://gitlab.com/sorbet_typed/short_circuit"", ""changelog_uri""=>""https://gitlab.com/sorbet_typed/short_circuit/-/blob/main/CHANGELOG.md"", ""source_code_uri""=>""https://gitlab.com/sorbet_typed/short_circuit"", ""rubygems_mfa_required""=>""true""",>= 0,,2ee511ea680d636ffb080b8d40fdc7a6,,236888,1.0.31,,245248,ruby,sorbet_typed-short_circuit-1.0.31,A36E0dxXzlJRqGo/bXET1b4G06rGr8C4eeAVGBBePEc=
1952307,Dub,Ruby Client SDK Generated by Speakeasy,0.12.2,27035,2026-01-14 00:00:00,2026-01-14 07:29:16.408088,"",ruby,2026-01-14 07:29:15.266755,t,f,1,t,dub-0.12.2,"---
- Apache-2.0
",170496,"--- []
",>= 3.2,P5gr0vovzFgx52Pnklyru2zV3V0bABPGAJEBxQYbm+c=,"""homepage_uri""=>""https://github.com/dubinc/dub-ruby.git"", ""source_code_uri""=>""https://github.com/dubinc/dub-ruby.git"", ""documentation_uri""=>""https://github.com/dubinc/dub-ruby.git""",>= 0,,c68fa923feadecaaff58ab6bc2748703,,195543,0.12.2,,188988,ruby,dub-0.12.2,TyMNHEF8Ycfg0JhmnQQCqXL7x6RYAnRwctXNw88KxSI=
1952308,Andrew Newdigate,,1.1.1,181079,1980-01-02 00:00:00,2026-01-14 07:31:52.228492,Instrumentation for GitLab,ruby,2026-01-14 07:31:51.408716,t,f,1,f,gitlab-labkit-1.1.1,"---
- MIT
",52224,"--- []
",~> 3.2,FE7bP0Rbak4qViAB9jp0zRUo+lJFFsDGqRmLQ/GFCM4=,"""source_code_uri""=>""https://gitlab.com/gitlab-org/ruby/gems/labkit-ruby""",>= 0,,2c9e3fd1b53f67b9c0e9de3e6463305e,,113001,1.1.1,,180996,ruby,gitlab-labkit-1.1.1,TznoCXwImpaJa8q1fmF9Yu8MFnArTmfyl9zB4bFdcbc=
1952309,SuperMaker,,1768.377.239,239240,2026-01-14 00:00:00,2026-01-14 07:56:04.230197,High-quality integration for https://supermaker.ai/blog/grok-ai-video-generator-the-ultimate-guide-to-creating-ai-videos-2025/,ruby,2026-01-14 07:56:03.624193,t,f,0,t,grok-video-generator-1768.377.239,"---
- MIT
",5120,"--- []
",>= 2.6,PDAfpPDGMOZU558yiY8IVR3QuSxtp8yd4jjJ/Fd1gqc=,"",>= 0,,fa4b3d2f0ec1a2adc51169ac81f33155,,240305,1768.377.239,,247532,ruby,grok-video-generator-1768.377.239,Uk3OMQZO+zFUHj+fhb/ocd7OVKvBocxX8R6OaxVYxNo=
1952310,"Liam McAndrew, Richard Nienaber",Ruby SDK for the Currency Cloud API - https://www.currencycloud.com/developers/overview/,4.1.0,125484,1980-01-02 00:00:00,2026-01-14 08:11:15.349986,Ruby SDK for the Currency Cloud API,ruby,2026-01-14 08:11:14.64808,t,f,0,t,currency_cloud-4.1.0,"---
- MIT
",79360,"--- []
",>= 3.0,PzjiGcm/kUe+ZdkYOjZf0YuzRmZP4qjbLZ8LgksP7Fo=,"",>= 0,,d032ee2a074cece03816708d846b81b5,,111971,4.1,,234385,ruby,currency_cloud-4.1.0,QVk0tFN0z9pSoaDinmI0icturRRt3EhXLlKd9/ahrRk=
1952311,humin,A short description of cocoapods-bb-PodAssistant.,0.3.13.9,214437,1980-01-02 00:00:00,2026-01-14 08:15:18.375333,A longer description of cocoapods-bb-PodAssistant.,ruby,2026-01-14 08:15:17.63287,t,f,0,t,cocoapods-bb-PodAssistant-0.3.13.9,"---
- MIT
",59904,"--- []
",>= 2.6,sqmc5ct0th0uurY80CAe86kCFcrb3UrQeSQApB/F2OY=,"",>= 0,,f029d06884eaafb07a6c9e6d04df6565,,162861,0.3.13.9,,172469,ruby,cocoapods-bb-PodAssistant-0.3.13.9,o1MmFOAUOCWKtOlFUNmWeqpeWjbdr9vbIMhyDlHrucI=
1952312,files.com,The Files.com Ruby client.,1.1.492,189023,2026-01-14 00:00:00,2026-01-14 08:23:43.625955,Files.com Ruby client.,ruby,2026-01-14 08:23:40.971543,t,f,10,f,files.com-1.1.492,"---
- MIT
",249344,"--- []
",>= 2.7,w/HOoCg2+dE+C/F4h07s0eufoftVCDxiguhy0vQjrrc=,"",>= 0,,6bb6ba3e55b07b78864ebe8cf4b79022,,143477,1.1.492,,142628,ruby,files.com-1.1.492,Jm/VRz19uz5atF8G0O2tqtA/s6LlmfvdsJ2zVRfUykY=
1952313,David Vu,"This gem can be used to convert MathType equations from a binary format (e.g. embedded in Word documents) to an open MathML representation. It achieves that in several stages, first using the ""mathtype"" gem to convert from a binary to an XML form of MTEF, and second, using XSLTs to convert XML to MathML.",0.0.11,238330,1980-01-02 00:00:00,2026-01-14 08:34:37.679483,Converts from a binary MathType format (MTEF) to MathML.,ruby,2026-01-14 08:34:37.034561,t,f,1,f,mathtype_to_mathml_plus-0.0.11,"---
- MIT
",125440,"--- []
",>= 2.6,iFh1ybOEvhHEoUPas8UVChcHx17sTKRya5Nm7Xb1rXk=,"",>= 0,,9b176c292e3ff14775866035a4c44a93,,239699,0.0.11,,248584,ruby,mathtype_to_mathml_plus-0.0.11,L3jWOfoU9zTUC6Lw6cb8uaYhOAIVlm8apsMdbRvSqHI=
1952314,GitLab Engineering,"Auto-generated gRPC client for gitaly.
To publish new versions see https://gitlab.com/gitlab-org/gitaly/-/blob/master/doc/PROCESS.md#publishing-the-ruby-gem.",18.8.0,156060,2026-01-14 00:00:00,2026-01-14 08:39:00.846925,Auto-generated gRPC client for gitaly,ruby,2026-01-14 08:38:58.802759,t,f,1,f,gitaly-18.8.0,"---
- MIT
",54272,"--- []
",>= 0,Iq939IQzko6OHZbGr7mwv8fQUZEwNk658MAtHMNhp0w=,"""homepage_uri""=>""https://gitlab.com/gitlab-org/gitaly"", ""bug_tracker_uri""=>""https://gitlab.com/gitlab-org/gitaly/-/issues"", ""source_code_uri""=>""https://gitlab.com/gitlab-org/gitaly/-/tree/master/proto"", ""documentation_uri""=>""https://gitlab-org.gitlab.io/gitaly""",>= 0,,681ff682319dbaba6742314c6e1cf42a,,113001,18.8,,181436,ruby,gitaly-18.8.0,hdcrrCKojfGKJ+EH67qPBvsPmKUpN+aR8J7HDvDE19g=
1952315,Martin Fenner,"Ruby gem and command-line utility for conversion of DOI metadata from and to different metadata formats, including schema.org.",2.5.0,157081,2026-01-14 00:00:00,2026-01-14 08:39:11.832473,Ruby client library for conversion of DOI Metadata,ruby,2026-01-14 08:39:10.392456,t,f,0,t,bolognese-2.5.0,"---
- MIT
",223744,"--- []
",">= 3.1, <= 3.3.10",9b1e+lvNbnJaM892PYPOCpi18FfbQgUzLKRRxokgHl0=,"",>= 0,,adf56e0ecb07d7085c1d76572f8e2108,,158480,2.5,,157647,ruby,bolognese-2.5.0,G7F7bGtkdXjeJH5T0gOExidmKk4Xssc6BYWljuiwiew=
1952316,Jens Dahl Møllerhøj,"A Ruby binding for the HTMLSnob library, which provides HTML validation.",0.1.3,239075,2026-01-14 00:00:00,2026-01-14 08:42:52.430957,A Ruby binding for the HTMLSnob library.,ruby,2026-01-14 08:42:51.72968,t,f,1,f,htmlsnob_ruby-0.1.3,"---
- MIT
",2558464,"--- []
",>= 3.0.0,YbYxRPMMWhHgH9yBKQcYYdKGrVANugpW7Z4H791jgz0=,"""homepage_uri""=>""https://github.com/mollerhoj/htmlsnob"", ""source_code_uri""=>""https://github.com/mollerhoj/htmlsnob""",>= 3.3.11,,a8b75187f8b6fe00e43727483b3b7c61,,92538,0.1.3,,248088,ruby,htmlsnob_ruby-0.1.3,m5+PT392VIKw1Np48FSpmT/1wtKw+eJ1h2QNKHzpTog=
1952317,"Tiger Watson, Timo Furrer, Taka Nishida",,18.8.0,231217,2026-01-14 00:00:00,2026-01-14 08:44:09.968981,Auto-generated gRPC client for KAS,ruby,2026-01-14 08:44:09.013908,t,f,1,f,gitlab-kas-grpc-18.8.0,"---
- MIT
",11264,"--- []
",>= 3.1,ssnuJIr8t2BuTbiMDSaB8x08qLT28UJMe8SyhFs2TWk=,"""homepage_uri""=>""https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent"", ""bug_tracker_uri""=>""https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent/-/issues"", ""source_code_uri""=>""https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent/-/tree/master"", ""documentation_uri""=>""https://gitlab.com/gitlab-org/cluster-integration/gitlab-agent/-/tree/master/doc""",>= 0,,ef7ed54100d0e530d603a1c7eaf6b29c,,113001,18.8,,212915,ruby,gitlab-kas-grpc-18.8.0,44JUS5T4RzNkUNBmpadh4GcG2+yZBZ9RPnyrY/Q0blg=
1952318,Jens Dahl Møllerhøj,"A Ruby binding for the HTMLSnob library, which provides HTML validation.",0.1.4,239075,2026-01-14 00:00:00,2026-01-14 08:49:49.135531,A Ruby binding for the HTMLSnob library.,ruby,2026-01-14 08:49:48.378878,t,f,0,t,htmlsnob_ruby-0.1.4,"---
- MIT
",7609344,"--- []
",>= 3.0.0,2UrwI9wson1F5EhkBNWBXa1NjhUNs3HmPdZZAJUbl3A=,"""homepage_uri""=>""https://github.com/mollerhoj/htmlsnob"", ""source_code_uri""=>""https://github.com/mollerhoj/htmlsnob""",>= 3.3.11,,7206d033c043f1d0349b8dfdf9ae83bf,,92538,0.1.4,,248088,ruby,htmlsnob_ruby-0.1.4,H4efRVgHIcNKx/ZipJmaXAWilXs6ob++j5NXvBPXq9w=
1952319,Stéphane Maniaci,This gem bundles the static assets of the DSFR so you can just pull in the gem.,1.14.0,233596,2026-01-14 00:00:00,2026-01-14 08:53:32.927868,The static CSS/JS/images assets for the French design system (DSFR),ruby,2026-01-14 08:53:32.079119,t,f,3,f,dsfr-assets-1.14.0,"---
- MIT
",1591296,"--- []
",>= 3.0.0,6ZzyhSC8zafobMg/eAbghIjFvnLR4RlZH2MF5svr5G8=,"""homepage_uri""=>""https://github.com/betagouv/dsfr-assets"", ""changelog_uri""=>""https://github.com/betagouv/dsfr-assets"", ""source_code_uri""=>""https://github.com/betagouv/dsfr-assets"", ""rubygems_mfa_required""=>""true""",>= 0,,9e2737b9aa83a048780abca5b3f6d3af,,173526,1.14,,176703,ruby,dsfr-assets-1.14.0,HidzEOfCqOxMFUoV8lrsqOQoIzjzIswIcMf/H0FJ5zc=
1952320,GOV.UK Dev,A gem to support banners on GOV.UK frontend applications,1.30.1,232806,1980-01-02 00:00:00,2026-01-14 08:56:22.573685,A gem to support banners on GOV.UK frontend applications,ruby,2026-01-14 08:56:21.838462,t,f,0,t,govuk_web_banners-1.30.1,"---
- MIT
",12800,"--- []
",>= 3.1,Ji68NVMLCIVAqBLMGNwtlZg0UAIAqjfp0nhgrGjQNHM=,"""homepage_uri""=>""https://github.com/alphagov/govuk_web_banners"", ""changelog_uri""=>""https://www.github.com/alphagov/govuk_web_banners/CHANGELOG.md"", ""source_code_uri""=>""https://www.github.com/alphagov/govuk_web_banners""",>= 0,,b4eebf671968dd5212607db0e3f98c9a,,59597,1.30.1,,161594,ruby,govuk_web_banners-1.30.1,EQGlouynp3QQucGFbEvIDs2KZ7iRZpBPZs3olWQrgcA=
1952321,Emil Kampp,A Rails 8+ gem that provides jsonapi_resources routing DSL and generic JSON:API controllers,1.3.0,235298,1980-01-02 00:00:00,2026-01-14 08:57:20.358697,JSON:API compliant Rails gem for producing and consuming JSON:API resources,ruby,2026-01-14 08:57:19.7503,t,f,0,t,jpie-1.3.0,"---
- MIT
",56832,"--- []
",>= 3.4.0,69rub+LcmgV8zOFnriK7ApumOULUEmqbob0FL6sfW9g=,"""rubygems_mfa_required""=>""true""",>= 0,,5bc97c42f4af54cc3397da5bd3c59eb8,,86299,1.3,,236972,ruby,jpie-1.3.0,pscfA1w/00rtRamwkf8NvEJfd1Hqqy1dWIe8j1dtX7I=
1952322,Stigg,Stigg API Client for Ruby,5.130.0,209635,2026-01-14 00:00:00,2026-01-14 09:00:21.136147,Stigg API Client,ruby,2026-01-14 09:00:19.316384,t,f,6,f,stigg-api-client-5.130.0,"---
- MIT
",153600,"--- []
",>= 3.0.0,PC9Hd+NiT8TKle4BfLqRccuP4bagnRnICjof+tdOj9c=,"""homepage_uri""=>""https://stigg.io""",>= 0,,0905591a6fbcde6ee08dadddf433796e,,173200,5.130,,176200,ruby,stigg-api-client-5.130.0,WA9k8506gS93VDLrPe4iME/yOIy+zGa0IPmTb+epvYk=
1952323,Cyril Kato,"CELL defines a standardized format for representing coordinates on multi-dimensional game boards using a cyclical ASCII character system. This gem provides a Ruby interface for working with up to 3-dimensional game coordinates (max index value 255) through a clean, object-oriented API that strictly follows the CELL Specification v1.0.0.",3.0.0,235615,1980-01-02 00:00:00,2026-01-14 09:22:07.059978,CELL (Coordinate Encoding for Layered Locations) implementation for Ruby,ruby,2026-01-14 09:22:06.498553,t,f,1,f,sashite-cell-3.0.0,"---
- Apache-2.0
",12800,"--- []
",>= 3.2.0,tb43SPitRoZWgT9WMbLViktHEQbmzIROqXLRdlOwt+o=,"""wiki_uri""=>""https://sashite.dev/specs/cell/1.0.0/examples/"", ""funding_uri""=>""https://github.com/sponsors/sashite"", ""homepage_uri""=>""https://github.com/sashite/cell.rb"", ""bug_tracker_uri""=>""https://github.com/sashite/cell.rb/issues"", ""source_code_uri""=>""https://github.com/sashite/cell.rb"", ""documentation_uri""=>""https://rubydoc.info/github/sashite/cell.rb/main"", ""specification_uri""=>""https://sashite.dev/specs/cell/1.0.0/"", ""rubygems_mfa_required""=>""true""",>= 0,,4f1499165feda4d7df0c72b9e980f7b5,,93,3,,231497,ruby,sashite-cell-3.0.0,++m/opuh0eBBAO7pXTcX8fAfxvaaqdICSGjbdnJTGpo=
1952324,Na'aman Hirschfeld,"Kreuzberg is a multi-language document intelligence framework with a high-performance
Rust core. Supports extraction, OCR, chunking, and language detection for 30+ file formats
including PDF, DOCX, PPTX, XLSX, images, and more.
",4.0.5,238347,2026-01-14 00:00:00,2026-01-14 09:27:29.462579,High-performance document intelligence framework,ruby,2026-01-14 09:27:28.680256,t,f,3,f,kreuzberg-4.0.5,"---
- MIT
",3801600,"--- []
",>= 3.2.0,mdPHU5AbDngde1doiQN9EeeTDNIgPcCSG8o10Gji78s=,"""keywords""=>""document-intelligence,document-extraction,ocr,rust,bindings"", ""homepage_uri""=>""https://github.com/kreuzberg-dev/kreuzberg"", ""changelog_uri""=>""https://github.com/kreuzberg-dev/kreuzberg/blob/main/CHANGELOG.md"", ""bug_tracker_uri""=>""https://github.com/kreuzberg-dev/kreuzberg/issues"", ""source_code_uri""=>""https://github.com/kreuzberg-dev/kreuzberg"", ""documentation_uri""=>""https://docs.kreuzberg.dev"", ""rubygems_mfa_required""=>""true""",>= 0,,e4dde8c9cd435b37f7fcfa62fb82a3a4,,,4.0.5,,248587,ruby,kreuzberg-4.0.5,5c7ovlg9i86h5f1Nk/37FVkzNJ15htQL4JLCpi3E++E=
1952325,An Nguyen,Ruby bindings for RDKit cheminformatics library,2025.09.3.7,185214,2026-01-14 00:00:00,2026-01-14 14:40:33.876677,Ruby gem for RDKit,x86_64-linux,2026-01-14 09:29:16.55673,f,f,4,f,rdkit_chem-2025.09.3.7-x86_64-linux,"---
- BSD-3-Clause
",18704896,"--- []
",>= 2.7.0,o99/WcR2kUKsWQRmVCsWm8wYMyPvUpwXHFOpRT6QmqI=,"",>= 0,2026-01-14 14:40:33.783451,130b4da5128e053f3be3ccd59124deda,b094abbf23483490dcc0826aa89d201a,115913,2025.9.3.7,,247042,x86_64-linux,rdkit_chem-2025.09.3.7-x86_64-linux,vnqhXt6tuiZudFy3Cp+Wt7qfXMA7jkc4eXloAptqZ1s=
1952326,Kenichi Kamiya,"    generator, optional monotonicity, parser and tools for ULID (RBS included)
",1.0.0,200404,1980-01-02 00:00:00,2026-01-14 09:35:17.029088,ULID manipulation library,ruby,2026-01-14 09:35:16.260587,t,f,0,t,ruby-ulid-1.0.0,"---
- MIT
",25600,"--- []
",>= 4.0,exgBR8ihzs4UmFYTYPSiBjiG+Xi759TJCMGqkcKvags=,"""bug_tracker_uri""=>""https://github.com/kachick/ruby-ulid/issues"", ""source_code_uri""=>""https://github.com/kachick/ruby-ulid"", ""documentation_uri""=>""https://kachick.github.io/ruby-ulid/"", ""rubygems_mfa_required""=>""true""",>= 0,,4bb1e5fac05e33e2313ece1d39eafa95,,,1,,248588,ruby,ruby-ulid-1.0.0,/tEFJ7TST2tRmjnjyX0XKqaIqLa2VeDiHt4Ce6nRuhM=
